business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date_alt,due_in_date,invoice_currency,document_type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,0200769623,WAL-MAR foundation,2019-10-11 00:00:00,2019.0,1929940414.0,2019-09-30,20190929,20190930,20191015.0,USD,RV,1.0,,6532.6,20190930.0,NAH4,1929940414.0,0
U001,0200769623,WAL-MAR systems,2019-12-23 00:00:00,2019.0,1930221194.0,2019-12-06,20191205,20191206,20191221.0,USD,RV,1.0,,10177.47,20191206.0,NAH4,1930221194.0,0
U001,0200762301,C&S WH us,2019-03-20 00:00:00,2019.0,1928907380.0,2019-03-05,20190305,20190305,20190320.0,USD,RV,1.0,,139871.49,20190305.0,NAC6,1928907380.0,0
CA02,0140104429,COSTCO us,2019-12-16 00:00:00,2019.0,2960595646.0,2019-11-25,20191125,20191125,20191207.0,CAD,RV,1.0,,71880.3,20191127.0,CA10,2960595646.0,0
U001,0200735528,ASSOCIA us,2019-10-24 00:00:00,2019.0,1929967971.0,2019-10-08,20191005,20191008,20191023.0,USD,RV,1.0,,100089.82,20191008.0,NAA8,1929967971.0,0
U001,0100017545,PERFOR llc,2019-02-26 00:00:00,2019.0,1928777984.0,2019-02-11,20190211,20190211,20190226.0,USD,RV,1.0,,44155.41,20190211.0,NAA8,1928777984.0,0
U001,0200769623,WAL-MAR associates,2019-04-15 00:00:00,2019.0,1929075535.0,2019-04-02,20190403,20190402,20190417.0,USD,RV,1.0,,24632.29,20190402.0,NAH4,1929075535.0,0
U001,0200762301,C&S WH corp,2019-12-06 00:00:00,2019.0,1930173891.0,2019-11-21,20191120,20191121,20191206.0,USD,RV,1.0,,92648.01,20191121.0,NAC6,1930173891.0,0
CA02,0140106181,THE  co,2019-05-01 00:00:00,2019.0,2960528575.0,2019-02-13,20190213,20190213,20190223.0,CAD,RV,1.0,,6326.38,20190213.0,CA10,2960528575.0,0
U001,0200974851,RESTA trust,2019-09-18 00:00:00,2019.0,1929823236.0,2019-09-03,20190903,20190903,20190918.0,USD,RV,1.0,,10018.33,20190903.0,NAA8,1929823236.0,0
U001,0200769623,WAL-MAR trust,2019-02-22 00:00:00,2019.0,1928783083.0,2019-02-12,20190212,20190212,20190227.0,USD,RV,1.0,,54080.03,20190212.0,NAH4,1928783083.0,0
U001,0200707741,SMART &  us,2019-12-09 00:00:00,2019.0,1929821538.0,2019-09-02,20190902,20190902,20191106.0,USD,RV,1.0,,1613.72,20190902.0,NAGD,1929821538.0,0
U001,0200769623,WAL-MAR co,2020-02-27 00:00:00,2020.0,1930533199.0,2020-02-16,20200217,20200216,20200302.0,USD,RV,1.0,,17177.67,20200216.0,NAH4,1930533199.0,0
U001,0200762301,C&S WH systems,2019-04-22 00:00:00,2019.0,1929089251.0,2019-04-05,20190404,20190405,20190420.0,USD,RV,1.0,,24831.76,20190405.0,NAC6,1929089251.0,0
U001,0200769623,WAL-MAR llc,2020-03-03 00:00:00,2020.0,1930549049.0,2020-02-22,20200220,20200222,20200308.0,USD,RV,1.0,,6006.4,20200222.0,NAH4,1930549049.0,0
U001,0200769623,WAL-MAR co,2019-12-04 00:00:00,2019.0,1930185900.0,2019-11-24,20191122,20191124,20191209.0,USD,RV,1.0,,68195.07,20191124.0,NAH4,1930185900.0,0
U001,200769623,WAL-MAR ,2019-07-09 00:00:00,2019.0,1929532680.0,2019-06-23,20190623,20190623,20190708.0,USD,RV,1.0,,12919.93,20190623.0,NAH4,1929532680.0,0
CA02,0140104409,LOB corporation,2019-08-26 00:00:00,2019.0,2960572797.0,2019-08-15,20190815,20190815,20190825.0,CAD,RV,1.0,,109545.02,20190815.0,CA10,2960572797.0,0
CA02,0140104440,SO trust,2019-07-24 00:00:00,2019.0,2960561616.0,2019-07-02,20190704,20190702,20190718.0,CAD,RV,1.0,,99388.43,20190708.0,CA10,2960561616.0,0
U001,0200152991,JET us,2019-11-14 00:00:00,2019.0,1930070816.0,2019-10-30,20191029,20191030,20191114.0,USD,RV,1.0,,242.59,20191030.0,NAA8,1930070816.0,0
CA02,0140106408,WAL-M in,2019-10-21 00:00:00,2019.0,2960584736.0,2019-10-04,20191004,20191004,20191015.0,CAD,RV,1.0,,178266.06,20191005.0,CA10,2960584736.0,0
U001,0200697207,WA foundation,2019-02-15 00:00:00,2019.0,1928715066.0,2019-02-01,20190131,20190201,20190216.0,USD,RV,1.0,,74761.98,20190201.0,NAA8,1928715066.0,0
CA02,0140105847,GORDON F us,2019-12-23 00:00:00,2019.0,2960597835.0,2019-12-06,20191206,20191206,20191216.0,CAD,RV,1.0,,3133.75,20191206.0,CA10,2960597835.0,0
U001,0200769623,WAL-MAR us,2019-07-23 00:00:00,2019.0,1929616887.0,2019-07-13,20190712,20190713,20190728.0,USD,RV,1.0,,27972.34,20190713.0,NAH4,1929616887.0,0
U001,0200769623,WAL-MAR systems,2019-02-11 00:00:00,2019.0,1928708853.0,2019-01-30,20190130,20190130,20190214.0,USD,RV,1.0,,33051.16,20190130.0,NAH4,1928708853.0,0
U001,0200726979,BJ'S  corp,2019-12-26 00:00:00,2019.0,1930255615.0,2019-12-10,20191209,20191210,20191225.0,USD,RV,1.0,,2015.34,20191210.0,NAA8,1930255615.0,0
U001,0200781803,JRD ,2019-04-12 00:00:00,2019.0,1929044609.0,2019-03-28,20190328,20190328,20190412.0,USD,RV,1.0,,14876.86,20190328.0,NAA8,1929044609.0,0
U001,0200769623,WAL-MAR co,2019-12-18 00:00:00,2019.0,1930229409.0,2019-12-07,20191206,20191207,20191222.0,USD,RV,1.0,,21569.13,20191207.0,NAH4,1930229409.0,0
U001,0200148860,DOLLA us,2020-02-05 00:00:00,2020.0,1930395869.0,2020-01-15,20200114,20200115,20200130.0,USD,RV,1.0,,79277.01,20200115.0,NAA8,1930395869.0,0
U001,0200752302,KROGER in,,2020.0,1930594923.0,2020-03-04,20200303,20200304,20200319.0,USD,RV,1.0,,17283.5,20200304.0,NAA8,1930594923.0,1
U001,0200794332,COST associates,2019-12-09 00:00:00,2019.0,1930187939.0,2019-11-25,20191123,20191125,20191210.0,USD,RV,1.0,,2466.83,20191125.0,NAAX,1930187939.0,0
U001,0100031704,DELHAIZE in,2019-12-06 00:00:00,2019.0,1930156923.0,2019-11-17,20191115,20191117,20191202.0,USD,RV,1.0,,18975.27,20191117.0,NAA8,1930156923.0,0
CA02,0140104440,SO ,2019-07-11 00:00:00,2019.0,2960557317.0,2019-06-25,20190625,20190625,20190706.0,CAD,RV,1.0,,118703.69,20190626.0,CA10,2960557317.0,0
U013,CC7080,HEINZ  trust,2019-07-29 00:00:00,2019.0,1991824770.0,2019-03-30,20190328,20190330,20190514.0,USD,RV,1.0,,3098.37,20190330.0,NAVF,1991824770.0,0
U001,0200759878,SA ,2020-02-10 00:00:00,2020.0,1930431696.0,2020-01-24,20200123,20200124,20200208.0,USD,RV,1.0,,22746.0,20200124.0,NAH4,1930431696.0,0
U001,0200769623,WAL-MAR us,2019-05-21 00:00:00,2019.0,1929287384.0,2019-05-10,20190509,20190510,20190525.0,USD,RV,1.0,,3208.42,20190510.0,NAH4,1929287384.0,0
U001,0200416837,DEC foundation,2019-05-01 00:00:00,2019.0,1929174726.0,2019-04-19,20190419,20190419,20190509.0,USD,RV,1.0,,33.12,20190416.0,NAM4,1929174726.0,0
U001,0200769623,WAL-MAR corporation,2019-11-19 00:00:00,2019.0,1930099389.0,2019-11-06,20191105,20191106,20191121.0,USD,RV,1.0,,37229.46,20191106.0,NAH4,1930099389.0,0
U001,0200781803,JRD systems,2019-11-29 00:00:00,2019.0,1930149028.0,2019-11-14,20191113,20191114,20191129.0,USD,RV,1.0,,17022.86,20191114.0,NAA8,1930149028.0,0
U001,200759878,SA foundation,2019-04-12 00:00:00,2019.0,1929016079.0,2019-03-27,20190323,20190327,20190411.0,USD,RV,1.0,,14502.45,20190327.0,NAH4,1929016079.0,0
U001,0200769623,WAL-MAR associates,2019-06-10 00:00:00,2019.0,1929405119.0,2019-05-30,20190530,20190530,20190614.0,USD,RV,1.0,,39149.62,20190530.0,NAH4,1929405119.0,0
U001,0200750051,ALBER corp,2019-06-17 00:00:00,2019.0,1929412304.0,2019-05-31,20190531,20190531,20190615.0,USD,RV,1.0,,82384.86,20190531.0,NAA8,1929412304.0,0
U001,CCU013,KRAFT F in,2019-05-31 00:00:00,2019.0,1929074144.0,2019-04-07,20190403,20190407,20190407.0,USD,RV,1.0,,2067.96,20190407.0,NAX2,1929074144.0,0
U001,0200769623,WAL-MAR corp,2019-12-31 00:00:00,2019.0,1930308414.0,2019-12-21,20191220,20191221,20200105.0,USD,RV,1.0,,2982.64,20191221.0,NAH4,1930308414.0,0
U001,0200762301,C&S WH corp,2019-04-04 00:00:00,2019.0,1928995786.0,2019-03-20,20190320,20190320,20190404.0,USD,RV,1.0,,14394.75,20190320.0,NAC6,1928995786.0,0
U001,0200721222,GO us,2019-10-30 00:00:00,2019.0,1929995269.0,2019-10-10,20191010,20191010,20191025.0,USD,RV,1.0,,51589.3,20191010.0,NAA8,1929995269.0,0
U001,0200794332,COST foundation,2019-04-04 00:00:00,2019.0,1928996853.0,2019-03-21,20190320,20190321,20190405.0,USD,RV,1.0,,37001.86,20190321.0,NAAX,1928996853.0,0
U001,200759878,SA in,2019-06-17 00:00:00,2019.0,1929409098.0,2019-06-01,20190531,20190601,20190616.0,USD,RV,1.0,,37542.51,20190601.0,NAH4,1929409098.0,0
U001,0200769623,WAL-MAR us,2019-11-15 00:00:00,2019.0,1930093483.0,2019-11-03,20191102,20191103,20191118.0,USD,RV,1.0,,1493.88,20191103.0,NAH4,1930093483.0,0
CA02,140104429,COSTCO corporation,2019-07-30 00:00:00,2019.0,2960564637.0,2019-07-11,20190711,20190711,20190721.0,CAD,RV,1.0,,83751.54,20190711.0,CA10,2960564637.0,0
U013,0140103592,COMERCI foundation,2019-04-19 00:00:00,2019.0,1991823207.0,2019-02-24,20190222,20190224,20190425.0,USD,RV,1.0,,41614.9,20190224.0,NAUZ,1991823207.0,0
U001,0200769623,WAL-MAR foundation,2019-10-08 00:00:00,2019.0,1929934341.0,2019-09-28,20190927,20190928,20191013.0,USD,RV,1.0,,27953.54,20190928.0,NAH4,1929934341.0,0
U001,0200759878,SA co,,2020.0,1930736196.0,2020-04-04,20200403,20200404,20200419.0,USD,RV,1.0,,13135.6,20200404.0,NAH4,1930736196.0,1
U001,200726979,BJ'S  llc,2019-04-26 00:00:00,2019.0,1929109076.0,2019-04-09,20190409,20190409,20190424.0,USD,RV,1.0,,14983.2,20190409.0,NAA8,1929109076.0,0
U001,0200759878,SA foundation,2020-01-31 00:00:00,2020.0,1930383928.0,2020-01-12,20200110,20200112,20200127.0,USD,RV,1.0,,29743.69,20200112.0,NAH4,1930383928.0,0
U001,0200772670,ASSOCIAT systems,2019-01-31 00:00:00,2019.0,1928647152.0,2019-01-18,20190118,20190118,20190202.0,USD,RV,1.0,,106631.88,20190118.0,NAU5,1928647152.0,0
U001,0200769623,WAL-MAR foundation,2019-05-14 00:00:00,2019.0,1929258727.0,2019-05-04,20190504,20190504,20190519.0,USD,RV,1.0,,7349.02,20190504.0,NAH4,1929258727.0,0
U013,0140103480,PRIC ,2019-03-28 00:00:00,2019.0,1991822637.0,2019-02-10,20190208,20190210,20190327.0,USD,RV,1.0,,4323.15,20190210.0,NAVF,1991822637.0,0
U001,0200762301,C&S WH foundation,2019-04-26 00:00:00,2019.0,1929130101.0,2019-04-11,20190411,20190411,20190426.0,USD,RV,1.0,,4521.8,20190411.0,NAC6,1929130101.0,0
U001,0200416837,DEC llc,2020-01-27 00:00:00,2020.0,1930426965.0,2020-01-22,20200122,20200122,20200126.0,USD,RV,1.0,,3836.67,20200116.0,NAM2,1930426965.0,0
U001,0200230690,DECA co,2019-10-01 00:00:00,2019.0,1929890190.0,2019-09-18,20190918,20190918,20191009.0,USD,RV,1.0,,40.08,20190916.0,NAM4,1929890190.0,0
U001,200794332,COST co,2019-07-19 00:00:00,2019.0,1929578208.0,2019-07-06,20190704,20190706,20190721.0,USD,RV,1.0,,18904.1,20190706.0,NAAX,1929578208.0,0
U001,CCCA02,KRAFT  trust,2019-11-01 00:00:00,2019.0,1929922744.0,2019-09-26,20190925,20190926,20191031.0,USD,RV,1.0,,18777.0,20190926.0,NAG2,1929922744.0,0
U001,0200769623,WAL-MAR trust,2020-02-11 00:00:00,2020.0,1930462534.0,2020-02-01,20200131,20200201,20200216.0,USD,RV,1.0,,64922.61,20200201.0,NAH4,1930462534.0,0
U001,0200416837,DEC corp,2019-02-15 00:00:00,2019.0,1928764708.0,2019-02-08,20190208,20190208,20190224.0,USD,RV,1.0,,347.28,20190201.0,NAM4,1928764708.0,0
CA02,0140106054,TREE  systems,2020-03-27 00:00:00,2020.0,2960613290.0,2020-02-13,20200213,20200213,20200319.0,CAD,RV,1.0,,2106.0,20200218.0,CA30,2960613290.0,0
U001,0200769623,WAL-MAR corp,2020-01-30 00:00:00,2020.0,1930414263.0,2020-01-20,20200120,20200120,20200204.0,USD,RV,1.0,,19882.31,20200120.0,NAH4,1930414263.0,0
U001,0200763814,SYSCO F corp,2020-03-16 00:00:00,2020.0,1930573546.0,2020-02-26,20200226,20200226,20200312.0,USD,RV,1.0,,9026.06,20200226.0,NAA8,1930573546.0,0
U001,0200020431,DEC trust,,2020.0,1930860500.0,2020-05-05,20200505,20200505,20200524.0,USD,RV,1.0,,575.01,20200501.0,NAM4,1930860500.0,1
U001,0200769623,WAL-MAR associates,2019-03-22 00:00:00,2019.0,1928945153.0,2019-03-12,20190311,20190312,20190327.0,USD,RV,1.0,,3035.3,20190312.0,NAH4,1928945153.0,0
U001,CCU013,KRAFT F in,2019-06-28 00:00:00,2019.0,1929271370.0,2019-05-06,20190507,20190506,20190506.0,USD,RV,1.0,,11282.9,20190506.0,NAX2,1929271370.0,0
CA02,0140106372,G T  corp,2019-05-22 00:00:00,2019.0,2960547368.0,2019-05-09,20190509,20190509,20190520.0,CAD,RV,1.0,,144685.68,20190510.0,CA10,2960547368.0,0
U001,0200468954,SKID systems,2019-11-21 00:00:00,2019.0,1930125426.0,2019-11-07,20191107,20191107,20191122.0,USD,RV,1.0,,74982.14,20191107.0,NAA8,1930125426.0,0
U001,0200706844,WINC corporation,2020-02-14 00:00:00,2020.0,1930459968.0,2020-01-30,20200130,20200130,20200214.0,USD,RV,1.0,,56362.61,20200130.0,NAA8,1930459968.0,0
U001,0200769623,WAL-MAR ,,2020.0,1930837733.0,2020-04-29,20200429,20200429,20200514.0,USD,RV,1.0,,5957.66,20200429.0,NAH4,1930837733.0,1
U001,0200769623,WAL-MAR in,,2020.0,1930842446.0,2020-05-01,20200430,20200501,20200516.0,USD,RV,1.0,,426.66,20200501.0,NAH4,1930842446.0,1
CA02,0140106408,WAL-M systems,2019-07-09 00:00:00,2019.0,2960556620.0,2019-06-21,20190621,20190621,20190701.0,CAD,RV,1.0,,63054.76,20190621.0,CA10,2960556620.0,0
CA02,0140106408,WAL-M corp,,2020.0,2960620329.0,2020-03-11,20200311,20200311,20200321.0,CAD,RV,1.0,,96014.46,20200311.0,CA10,2960620329.0,1
U001,0200761734,H E BUT foundation,2019-08-16 00:00:00,2019.0,1929677315.0,2019-08-03,20190730,20190803,20190818.0,USD,RV,1.0,,14021.36,20190803.0,NAA8,1929677315.0,0
U001,0200769623,WAL-MAR ,2019-10-29 00:00:00,2019.0,1929988083.0,2019-10-12,20191009,20191012,20191027.0,USD,RV,1.0,,16279.5,20191012.0,NAH4,1929988083.0,0
U001,0200799367,MCL ,2020-02-10 00:00:00,2020.0,1930416111.0,2020-01-23,20200120,20200123,20200207.0,USD,RV,1.0,,11681.29,20200123.0,NAA8,1930416111.0,0
U001,0200762301,C&S WH co,2020-02-14 00:00:00,2020.0,1930458647.0,2020-01-30,20200130,20200130,20200214.0,USD,RV,1.0,,4146.84,20200130.0,NAC6,1930458647.0,0
U001,0200744019,TARG trust,2019-09-03 00:00:00,2019.0,1929748669.0,2019-08-15,20190815,20190815,20190830.0,USD,RV,1.0,,4261.25,20190815.0,NAA8,1929748669.0,0
U001,0200778355,US  corporation,2020-02-18 00:00:00,2020.0,1930377327.0,2020-01-14,20200109,20200114,20200215.0,USD,RV,1.0,,12609.05,20200114.0,NA32,1930377327.0,0
U001,0200803720,DEC co,2020-02-03 00:00:00,2020.0,1930433825.0,2020-01-24,20200124,20200124,20200208.0,USD,RV,1.0,,508.92,20200116.0,NAM4,1930433825.0,0
U001,0200418007,AM corporation,,2020.0,1930622190.0,2020-03-09,20200309,20200309,20200324.0,USD,RV,1.0,,1683.78,20200309.0,NAA8,1930622190.0,1
U001,0200416837,DEC co,2019-12-16 00:00:00,2019.0,1930217116.0,2019-12-04,20191204,20191204,20191224.0,USD,RV,1.0,,9198.89,20191201.0,NAM4,1930217116.0,0
U001,0200803720,DEC corporation,2019-02-01 00:00:00,2019.0,1928697417.0,2019-01-28,20190128,20190128,20190208.0,USD,RV,1.0,,4496.3,20190116.0,NAM4,1928697417.0,0
U001,200418007,AM ,,2020.0,1930854006.0,2020-05-05,20200503,20200505,20200520.0,USD,RV,1.0,,4571.58,20200505.0,NAA8,1930854006.0,1
U001,0200759878,SA llc,2019-05-30 00:00:00,2019.0,1929315161.0,2019-05-14,20190514,20190514,20190529.0,USD,RV,1.0,,14677.0,20190514.0,NAH4,1929315161.0,0
U001,0200238407,NAT corp,2019-02-15 00:00:00,2019.0,1928698805.0,2019-01-29,20190128,20190129,20190213.0,USD,RV,1.0,,6124.0,20190129.0,NAA8,1928698805.0,0
CA02,0140105686,SYSC foundation,,2020.0,2960627123.0,2020-04-06,20200406,20200406,20200424.0,CAD,RV,1.0,,24796.92,20200414.0,CA10,2960627123.0,1
U001,0200769623,WAL-MAR us,2019-10-21 00:00:00,2019.0,1929984154.0,2019-10-09,20191008,20191009,20191024.0,USD,RV,1.0,,25038.92,20191009.0,NAH4,1929984154.0,0
U001,0200759878,SA llc,2020-02-04 00:00:00,2020.0,1930412790.0,2020-01-18,20200118,20200118,20200202.0,USD,RV,1.0,,24091.43,20200118.0,NAH4,1930412790.0,0
U001,0200726979,BJ'S  ,2019-12-10 00:00:00,2019.0,1930199234.0,2019-11-25,20191127,20191125,20191210.0,USD,RV,1.0,,425.67,20191125.0,NAA8,1930199234.0,0
U001,0200726979,BJ'S  foundation,2019-09-18 00:00:00,2019.0,1929813014.0,2019-09-02,20190831,20190902,20190917.0,USD,RV,1.0,,13977.4,20190902.0,NAA8,1929813014.0,0
U001,0200769623,WAL-MAR foundation,2019-02-19 00:00:00,2019.0,1928747983.0,2019-02-07,20190206,20190207,20190222.0,USD,RV,1.0,,18287.37,20190207.0,NAH4,1928747983.0,0
U001,0200793319,SHERM'S  corporation,,2020.0,1930658292.0,2020-03-17,20200317,20200317,20200401.0,USD,RV,1.0,,12919.06,20200317.0,NAA8,1930658292.0,1
U001,0200486270,BAR corp,2019-03-06 00:00:00,2019.0,1928801239.0,2019-02-19,20190215,20190219,20190306.0,USD,RV,1.0,,12609.48,20190219.0,NAA8,1928801239.0,0
U001,0200769623,WAL-MAR us,2019-07-02 00:00:00,2019.0,1929518656.0,2019-06-21,20190620,20190621,20190706.0,USD,RV,1.0,,3279.96,20190621.0,NAH4,1929518656.0,0
U001,0200743123,KROGER ,2019-09-09 00:00:00,2019.0,1929774697.0,2019-08-24,20190823,20190824,20190908.0,USD,RV,1.0,,64379.12,20190824.0,NAA8,1929774697.0,0
U001,0200726979,BJ'S  in,2019-08-12 00:00:00,2019.0,1929665862.0,2019-07-26,20190726,20190726,20190810.0,USD,RV,1.0,,318.76,20190726.0,NAA8,1929665862.0,0
U001,0200769623,WAL-MAR in,2020-02-18 00:00:00,2020.0,1930488420.0,2020-02-07,20200206,20200207,20200222.0,USD,RV,1.0,,39259.43,20200207.0,NAH4,1930488420.0,0
U001,0200762301,C&S WH corporation,2019-09-27 00:00:00,2019.0,1929860894.0,2019-09-12,20190911,20190912,20190927.0,USD,RV,1.0,,9851.96,20190912.0,NAC6,1929860894.0,0
U001,0200762301,C&S WH llc,2019-12-03 00:00:00,2019.0,1930164143.0,2019-11-18,20191117,20191118,20191203.0,USD,RV,1.0,,131268.83,20191118.0,NAC6,1930164143.0,0
U001,0200858049,GEOR trust,2020-03-05 00:00:00,2020.0,1930538544.0,2020-02-18,20200218,20200218,20200304.0,USD,RV,1.0,,10368.0,20200218.0,NAA8,1930538544.0,0
U001,0200772670,ASSOCIAT corporation,2019-07-12 00:00:00,2019.0,1929548850.0,2019-06-26,20190627,20190626,20190711.0,USD,RV,1.0,,5981.49,20190626.0,NAU5,1929548850.0,0
U001,0200742791,QUI corp,2019-11-05 00:00:00,2019.0,1930032888.0,2019-10-22,20191019,20191022,20191106.0,USD,RV,1.0,,42910.56,20191022.0,NAA8,1930032888.0,0
U001,0200799367,MCL in,2019-05-28 00:00:00,2019.0,1929293802.0,2019-05-10,20190510,20190510,20190525.0,USD,RV,1.0,,59931.23,20190510.0,NAA8,1929293802.0,0
U001,0100031704,DELHAIZE ,2019-08-19 00:00:00,2019.0,1929687029.0,2019-08-02,20190801,20190802,20190817.0,USD,RV,1.0,,15743.97,20190802.0,NAA8,1929687029.0,0
U001,0200706844,WINC associates,2019-02-21 00:00:00,2019.0,1928748779.0,2019-02-06,20190206,20190206,20190221.0,USD,RV,1.0,,41820.7,20190206.0,NAA8,1928748779.0,0
U001,0200705742,DOT co,2019-09-09 00:00:00,2019.0,1929779830.0,2019-08-23,20190823,20190823,20190907.0,USD,RV,1.0,,10172.85,20190823.0,NAA8,1929779830.0,0
U001,CCU013,KRAFT F trust,2019-09-27 00:00:00,2019.0,1929792533.0,2019-08-28,20190826,20190828,20190828.0,USD,RV,1.0,,6777.6,20190828.0,NAX2,1929792533.0,0
U001,0200769623,WAL-MAR corporation,2019-04-24 00:00:00,2019.0,1929140580.0,2019-04-13,20190413,20190413,20190428.0,USD,RV,1.0,,69987.9,20190413.0,NAH4,1929140580.0,0
U001,0200763814,SYSCO F us,2019-05-30 00:00:00,2019.0,1929335479.0,2019-05-16,20190517,20190516,20190531.0,USD,RV,1.0,,9085.22,20190516.0,NAA8,1929335479.0,0
U001,0200724999,GILSTE corporation,2020-01-25 00:00:00,2020.0,1930391786.0,2020-01-07,20200113,20200107,20200117.0,USD,RV,1.0,,54543.6,20200107.0,NA10,1930391786.0,0
U001,0200726979,BJ'S  systems,,2020.0,1930833444.0,2020-04-28,20200428,20200428,20200513.0,USD,RV,1.0,,429.06,20200428.0,NAA8,1930833444.0,1
CA02,0140104409,LOB co,2020-03-06 00:00:00,2020.0,2960615671.0,2020-02-23,20200223,20200223,20200305.0,CAD,RV,1.0,,241377.78,20200224.0,CA10,2960615671.0,0
U001,0200769623,WAL-MAR corporation,2019-05-21 00:00:00,2019.0,1929286542.0,2019-05-08,20190509,20190508,20190523.0,USD,RV,1.0,,1898.2,20190508.0,NAH4,1929286542.0,0
U001,0200797452,US  systems,2019-08-05 00:00:00,2019.0,1929562243.0,2019-07-01,20190701,20190701,20190802.0,USD,RV,1.0,,17024.72,20190701.0,NA32,1929562243.0,0
U001,0200772595,SAFEW corporation,2019-02-19 00:00:00,2019.0,1928693437.0,2019-01-29,20190127,20190129,20190213.0,USD,RV,1.0,,85291.27,20190129.0,NAA8,1928693437.0,0
U001,0200772595,SAFEW us,2019-11-20 00:00:00,2019.0,1930001764.0,2019-10-11,20191011,20191011,20191120.0,USD,RV,1.0,,84025.37,20191011.0,NAWU,1930001764.0,0
U001,200029010,KROG associates,2019-08-28 00:00:00,2019.0,1929742745.0,2019-08-13,20190813,20190813,20190828.0,USD,RV,1.0,,239365.32,20190813.0,NAA8,1929742745.0,0
CA02,0140104423,METRO  systems,2019-05-31 00:00:00,2019.0,2960549656.0,2019-05-21,20190521,20190521,20190601.0,CAD,RV,1.0,,123072.77,20190522.0,CA10,2960549656.0,0
U001,CCCA02,KRAFT  trust,,2020.0,1930618140.0,2020-03-09,20200306,20200309,20200413.0,USD,RV,1.0,,14151.51,20200309.0,NAG2,1930618140.0,1
U001,0200769623,WAL-MAR foundation,2019-06-11 00:00:00,2019.0,1929386143.0,2019-05-29,20190527,20190529,20190613.0,USD,RV,1.0,,738.12,20190529.0,NAH4,1929386143.0,0
CA02,140106408,WAL-M llc,,2020.0,2960629222.0,2020-04-17,20200417,20200417,20200427.0,CAD,RV,1.0,,98749.69,20200417.0,CA10,2960629222.0,1
U001,0200803720,DEC co,2019-08-16 00:00:00,2019.0,1929716332.0,2019-08-07,20190807,20190807,20190824.0,USD,RV,1.0,,2368.88,20190801.0,NAM4,1929716332.0,0
U001,0200974851,RESTA corporation,2020-01-23 00:00:00,2020.0,1930377474.0,2020-01-08,20200109,20200108,20200123.0,USD,RV,1.0,,4700.07,20200108.0,NAA8,1930377474.0,0
U001,0200561861,CO in,2019-02-07 00:00:00,2019.0,1928662830.0,2019-01-23,20190122,20190123,20190207.0,USD,RV,1.0,,86600.56,20190123.0,NAA8,1928662830.0,0
U001,0200722444,PERFOR foundation,2019-04-03 00:00:00,2019.0,1928957323.0,2019-03-19,20190313,20190319,20190403.0,USD,RV,1.0,,10639.05,20190319.0,NAA8,1928957323.0,0
U001,0200759878,SA co,2019-03-21 00:00:00,2019.0,1928913334.0,2019-03-06,20190306,20190306,20190321.0,USD,RV,1.0,,35903.77,20190306.0,NAH4,1928913334.0,0
U001,0200706844,WINC associates,2019-10-17 00:00:00,2019.0,1929950491.0,2019-10-02,20191001,20191002,20191017.0,USD,RV,1.0,,15608.02,20191002.0,NAA8,1929950491.0,0
CA02,0100054173,DIA corporation,2019-09-25 00:00:00,2019.0,9500000035.0,2019-03-29,20190329,20181221,20181231.0,CAD,X2,1.0,,255.0,20181221.0,CA10,,0
U001,0200769623,WAL-MAR foundation,,2020.0,1930686866.0,2020-03-24,20200323,20200324,20200408.0,USD,RV,1.0,,29946.74,20200324.0,NAH4,1930686866.0,1
U001,0200126819,MCLANE corp,2019-10-02 00:00:00,2019.0,1929877477.0,2019-09-16,20190915,20190916,20191001.0,USD,RV,1.0,,14773.29,20190916.0,NAA8,1929877477.0,0
U001,0200769623,WAL-MAR trust,2019-02-25 00:00:00,2019.0,1928759640.0,2019-02-07,20190207,20190207,20190222.0,USD,RV,1.0,,8776.46,20190207.0,NAH4,1928759640.0,0
U001,0200778998,CE ,2019-09-11 00:00:00,2019.0,1929797210.0,2019-08-27,20190827,20190827,20190911.0,USD,RV,1.0,,126813.77,20190827.0,NAA8,1929797210.0,0
U001,0200803720,DEC co,2019-07-01 00:00:00,2019.0,1929538034.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,265.44,20190616.0,NAM4,1929538034.0,0
U001,0200769623,WAL-MAR ,2019-08-15 00:00:00,2019.0,1929702159.0,2019-08-05,20190805,20190805,20190820.0,USD,RV,1.0,,1414.69,20190805.0,NAH4,1929702159.0,0
U001,0200508557,FOODL systems,2019-09-23 00:00:00,2019.0,1929812641.0,2019-09-06,20190903,20190906,20190921.0,USD,RV,1.0,,3061.75,20190906.0,NAA8,1929812641.0,0
U001,0200769623,WAL-MAR trust,2019-10-24 00:00:00,2019.0,1929995942.0,2019-10-11,20191010,20191011,20191026.0,USD,RV,1.0,,700.96,20191011.0,NAH4,1929995942.0,0
U002,0200966902,BALLES in,,2020.0,1990571042.0,2020-03-03,20200303,20200303,20200402.0,USD,RV,1.0,,39024.81,20200303.0,NA38,1990571042.0,1
U001,0200762301,C&S WH associates,2019-05-29 00:00:00,2019.0,1929299697.0,2019-05-14,20190513,20190514,20190529.0,USD,RV,1.0,,4778.16,20190514.0,NAC6,1929299697.0,0
