order_id,customer_id,product_id,order_amount,order_date,payment_method,status,quantity,date_flag,is_analysable
96991664-e3c6-44f9-83b0-ede665deca9a,15d5251f-7fa6-4d5b-ac54-74cdc9e702a3,PROD-0078,4880.05,2025-10-24 00:00:00.000000,upi,success,3.0,,True
956e8743-32c1-41d9-a402-be0f6297b6aa,1d78f071-9504-4287-9a77-3422a6e6a7eb,PROD-0172,42039.55,2025-05-31 00:00:00.000000,wallet,success,4.0,,True
1789eb39-6b00-4ce5-8543-03106d922f7e,ebc6977d-069e-4462-b604-13f6501311c3,PROD-0161,34325.48,2024-10-25 00:00:00.000000,wallet,refunded,3.0,,True
819d6393-c71d-4d24-90dd-4ce529ff2e3e,c775f2f7-9624-4467-ac8a-f7fcef195d15,PROD-0230,4740.29,2026-11-13 15:18:02.777670,cash,success,4.0,future,True
87dd1ed7-3082-4c50-9ae8-8ce9b453d6d7,7cc2504b-edce-4751-8aa5-fe2a3abc83c9,PROD-0475,30404.26,2024-01-31 00:00:00.000000,upi,failed,5.0,,True
e8c00a5d-d309-42e4-9c48-46c3b1f9add6,a7a09614-6684-4601-87d4-6c4e95b4717a,PROD-0201,49667.42,2024-05-08 00:00:00.000000,cash,success,1.0,,True
65be6cef-c196-42ed-bdd2-70a92c8f39ff,0e0d3f36-96b3-45f3-82f5-730ab4c2c055,PROD-0256,8570.84,2024-09-01 00:00:00.000000,upi,success,5.0,,True
4580f5d9-017a-46bb-b75a-566250fb1b65,237d96bb-17dc-43f4-8b4f-52befc7f183c,PROD-0195,35042.32,2025-01-21 00:00:00.000000,wallet,refunded,1.0,,True
1c4f04b7-8aa8-4b37-b526-7bbcf497fcfb,3fae31c9-987e-4710-a1df-f778edd8aed1,PROD-0434,29095.95,2024-03-30 00:00:00.000000,cash,success,4.0,,True
ed111c84-623f-43fd-b2b2-c0f6b390a20c,450e2bb8-fc75-4dfa-abcb-98a3102d34ad,PROD-0233,854363.9,2024-12-25 00:00:00.000000,card,failed,5.0,,True
5f733d43-f724-4bc8-a4fe-1738d7b76e50,bf14ab2c-de04-4141-894d-f9538c71a8f6,PROD-0017,34699.93,2025-07-25 00:00:00.000000,wallet,success,3.0,,True
5858c10e-1966-4b4e-975e-e267ffee0fe8,417bf2c1-343e-4a84-9847-80727a6a186e,PROD-0268,19975.93,2025-02-01 00:00:00.000000,upi,success,2.0,,True
60b6e20e-0e91-4d44-ba42-c0b7149be52b,cd3da3af-0dd4-4837-b08d-89ce1119ebe1,PROD-0300,17184.86,2024-08-18 00:00:00.000000,cash,success,3.0,,True
c533d9fc-1ffd-4a5b-8b08-e67a7cbd427c,3b342cbf-757c-4df1-8a4a-a24714234ac6,PROD-0442,34993.38,2024-01-31 00:00:00.000000,upi,refunded,2.0,,True
a79d524a-0b91-4d5d-8359-427a2828fc8a,8fd35024-c5b3-439e-8a1f-aea5ff9af8f4,PROD-0162,29643.73,2026-02-13 15:18:00.841813,card,refunded,5.0,,True
fef77455-3c94-48e4-b903-29219d312c9b,74c22b7b-c910-4ea2-abbd-80e5ef452dbc,PROD-0280,31819.49,2025-01-10 12:00:00.000000,wallet,success,1.0,,True
b7be8275-2ad3-4c27-aea0-7ef3b1b16ae4,3b4ca621-3010-423f-80c6-247acb8e017e,PROD-0095,1070.75,2024-03-24 00:00:00.000000,wallet,success,1.0,,True
1eff3fc0-eb2b-4ddc-88bf-a34a5d698522,83d42c1d-c951-4a89-8eac-ed669b004630,PROD-0028,14876.13,2025-06-09 00:00:00.000000,cash,success,4.0,,True
2cd9ea63-6943-4221-9d13-6e7dd3b63e60,58ac1f09-1eb1-4e8c-a0b6-9be9f98cd3c0,PROD-0018,19972.94,2023-12-04 00:00:00.000000,card,success,2.0,,True
be24ff06-baf8-4c56-b938-bfd1f38063bb,d031b011-921f-4f85-8cd5-ba42591505dd,PROD-0338,12896.66,2025-05-05 00:00:00.000000,wallet,refunded,2.0,,True
74cce7d2-9528-4dbf-adca-adeae634b768,bf691302-b128-4f57-aa91-f0c167ebca39,PROD-0438,26607.22,2024-01-19 00:00:00.000000,card,success,2.0,,True
a3ec969f-00b7-41d3-98d4-c9a953f95eb0,77d38a0a-5321-4cbe-a074-97ae3b4ee015,PROD-0292,39882.89,2024-02-09 00:00:00.000000,card,success,2.0,,True
51f6ddac-2cc0-4d5b-84bf-7c5d8277956a,8b93d6ae-91f5-4f09-97a2-c9ca53dfb857,PROD-0435,33896.7,2025-08-09 00:00:00.000000,cash,success,2.0,,True
dde2e8e9-e4db-4a35-8fa6-821db9ca1f87,8eab9bf2-2e74-4201-9b1e-5da022f43426,PROD-0078,34438.71,2024-03-27 00:00:00.000000,cash,success,3.0,,True
c035617d-531c-4448-8aac-41a2341f618b,bf5f67b8-8820-41be-94fe-8838ad352a72,PROD-0136,48044.57,2024-01-03 00:00:00.000000,cash,success,5.0,,True
67aeefa5-586b-4666-b590-02afaa6d2f41,738c0540-29c4-4587-bf4a-e5c0406251b1,PROD-0024,29245.66,2024-10-02 00:00:00.000000,upi,success,1.0,,True
707d0b2c-c2c6-48c1-a84e-0aa5b8071ea1,aa663ea7-f9f7-44f2-88fb-4f62d0f1a9f1,PROD-0178,13243.67,2024-08-10 00:00:00.000000,cash,refunded,5.0,,True
c14e8f80-8598-4d83-99a9-39065e2f3c5a,d6eed84b-6308-47fe-98b2-eeed73a42315,PROD-0403,19579.6,2024-05-11 00:00:00.000000,card,success,5.0,,True
20d84758-05be-45b6-af6a-61c038c54427,a88e46b7-cc78-48b7-98ae-df06059e0c51,PROD-0259,26379.49,2024-01-31 00:00:00.000000,upi,success,4.0,,True
2fe2ba76-bc54-46bc-b607-01eaaaeff1de,43390251-bd82-4136-a43e-e8f94cbbed84,PROD-0104,664.68,2025-11-29 00:00:00.000000,card,success,2.0,,True
03a6ae22-0ef6-430b-9a7b-04d6533d63da,cea64edc-522b-422b-80b7-b2f289343b9d,PROD-0333,25460.46,2025-10-12 00:00:00.000000,card,success,1.0,,True
67575c79-c18f-4bc6-9003-84cd11ec6e04,6360a5f4-8e29-4343-9845-569a9b595508,PROD-0212,3699.87,2024-07-07 00:00:00.000000,upi,success,2.0,,True
e35892d2-c2d9-4202-8141-1f0038f96f5b,f21837d9-299a-41d5-99c4-fada491bae90,PROD-0136,38461.8,2025-01-23 00:00:00.000000,upi,success,1.0,,True
3c361081-1412-44cd-a613-682d6daff6d7,ada2cc34-035e-476f-b2d3-b48c10456ca6,PROD-0410,14677.44,2025-04-06 00:00:00.000000,card,success,5.0,,True
0703402b-17f2-4a1f-b976-6a43d0b1de89,11b968fb-ea36-4cc2-9014-6700fc3232aa,PROD-0427,5497.36,2024-07-26 00:00:00.000000,card,success,4.0,,True
6c533497-a094-49e0-aba6-3f52adea5b60,1e0de89b-cc84-4504-b9b0-9e1e3d725499,PROD-0143,28937.87,2026-05-19 15:18:00.117962,upi,success,2.0,,True
7294acb4-1b7a-4764-8763-007b58617093,ce1fb4fe-e372-4f01-b505-ede8a06dcc4c,PROD-0196,1829.6,2025-05-18 00:00:00.000000,card,success,2.0,,True
57ce05bb-0d8d-4a85-bd59-2c6b2c5a24f4,b417e207-104c-452b-80a2-aa2a54b634ce,PROD-0153,8981.01,2025-09-20 00:00:00.000000,cash,success,2.0,,True
708b4ca6-aed8-492b-bd79-58aba59fe4cc,099e1292-f0ce-44d1-bbca-22ac1c5c1d23,PROD-0263,45545.65,2025-01-10 12:00:00.000000,upi,success,1.0,,True
d1591e69-866b-4106-b648-9ec7752c3e48,548d0bf1-3bba-411e-81e4-0460c2047ddd,PROD-0403,16990.66,2025-01-19 00:00:00.000000,upi,success,2.0,,True
ae2f3095-d2dc-4c41-836f-857499b722ec,7a73ef3d-01a4-4d1a-b0b4-d347fc6904ed,PROD-0362,32049.3,2024-02-13 00:00:00.000000,card,success,3.0,,True
5a8148aa-3436-43a5-af8b-a00b5d52c4d0,f203c2c9-8ce1-4016-9da7-423249e8870b,PROD-0250,9385.35,2025-07-18 00:00:00.000000,card,success,1.0,,True
5c8ef7cb-8973-4af8-969e-e62668c7620b,71c7c6ec-df39-4d46-a6f7-3d5a5cf16f2a,PROD-0071,25076.29,2025-01-10 12:00:00.000000,wallet,success,5.0,,True
ec95ba70-dc34-4a62-a299-5972f2571051,dc23b2e5-667e-4755-84a1-ea401accc632,PROD-0329,12219.96,2025-12-18 15:18:00.381522,upi,refunded,2.0,,True
607e7670-59f5-4183-b79c-64ab94748b94,c437192d-c45c-4612-86dc-6fc98419bbf9,PROD-0033,34799.63,2026-03-13 15:18:00.132744,card,success,5.0,,True
0c1c85fb-9978-4821-a1e4-4074ef058898,0ce4a1d9-8ab6-49bc-96a9-5a2663e3831b,PROD-0315,45155.73,2024-07-04 00:00:00.000000,wallet,success,1.0,,True
f279161d-cda0-471e-9f2e-bcbb23f5a372,c9e2ec32-a213-4984-88da-416c7370b22e,PROD-0154,32677.82,2025-01-14 00:00:00.000000,card,success,2.0,,True
d1225db1-18b9-4654-b7c5-f0dda821c0b2,09d8a464-4b86-4cfd-a366-16fecd18e304,PROD-0258,35704.71,2024-02-29 00:00:00.000000,cash,success,1.0,,True
d2c241db-8ef8-4c03-be7d-e008d47d73fe,a3b95145-8a67-4233-9392-4892625b73f6,PROD-0269,25411.6,2025-05-30 00:00:00.000000,card,success,1.0,,True
cdeb5ae1-e469-4588-9e26-48dbbd183440,7c35aa8d-4f43-44b8-9ef8-c6db5caef52a,PROD-0250,18659.11,2024-09-19 00:00:00.000000,upi,success,3.0,,True
b2b10190-80e1-472e-86bd-62843474a1ec,f347c1ff-71f0-4a38-827a-c417796a9441,PROD-0077,2216.47,2026-03-24 15:18:03.024222,card,success,2.0,,True
25d350a6-aca4-4706-8bbb-a55262b6ad02,64790758-335a-413c-bddb-3472c01b4617,PROD-0234,45025.64,2024-01-31 00:00:00.000000,card,success,1.0,,True
5262435c-2275-4c62-9076-022d47821120,b8f30050-bf45-4a74-94af-d3c600eff07a,PROD-0392,42606.74,2025-06-11 00:00:00.000000,card,refunded,4.0,,True
fbcd50a3-3731-4c38-a9bc-d9b308c52b99,43092fdb-2f4a-4e09-9049-5512e9c16710,PROD-0171,10123.34,2025-09-13 00:00:00.000000,upi,success,3.0,,True
